"ID_GQ","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","K","ID_rcpt","Region1","Location","Year","Month","Day","Community","Haplo"
"S_20_01113",0.026921,0.043607,0.441477,0.024332,0.233075,0.068178,0.054705,0.107705,NA,NA,8,"NQWW_01_03","SHS","Quaqtaq",2001,10,24,"Quaqtaq","HL003"
"S_20_01119",0.001658,0.046263,1e-05,0.898404,0.015433,1e-05,1e-05,0.038212,NA,NA,8,"DL17_263","SEH","Kuujjuarapik",2017,7,24,"Kuujjuaraapik","HL069"
"S_20_01124",0.018711,0.044563,0.20472,0.036408,0.204932,0.011014,0.120254,0.359398,NA,NA,8,"DL98_503","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL009"
"S_20_01126",1e-05,1e-05,0.128769,0.717815,1e-05,0.096537,0.038575,0.018274,NA,NA,8,"DL_3143","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,7,"Kuujjuaraapik","HL002"
"S_20_01134",0.022544,0.097801,0.26752,0.022625,0.276826,0.013863,0.062535,0.236286,NA,NA,8,"DL99_152","SEH","Umiujaq",1999,8,7,"Umiujaq","HL019"
"S_20_01135",0.020853,0.019129,0.05761,0.739093,0.013333,0.025769,0.038633,0.08558,NA,NA,8,"GW94_03","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL071"
"S_20_01136",0.021765,0.010466,0.108141,0.128715,0.325663,0.020209,1e-05,0.38503,NA,NA,8,"DLUD_95_4","SEH","Lac_Tasiujaq",1995,7,15,NA,"HL001"
"S_20_01137",2e-05,0.087028,0.270248,0.077923,0.333051,0.037552,0.005241,0.188936,NA,NA,8,"DL10_58","SEH","Inukjuak",2010,7,3,"Inukjuak","HL019"
"S_20_01139",0.021491,1e-05,0.193539,0.018697,0.377588,0.069122,0.170695,0.148856,NA,NA,8,"DL14_183","SHS","Ivujivik",2015,11,2,"Ivujivik",NA
"S_20_01144",0.095544,0.904396,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"NQ03_5074","JAM","James_Bay",2003,7,22,"Kuujjuaraapik","HL038"
"S_20_01145",0.048729,0.027025,0.480273,0.013953,0.182436,0.058079,0.069906,0.119599,NA,NA,8,"DL09_171","SEH","Inukjuak",2009,6,22,"Inukjuak","HL001"
"S_20_01147",1e-05,1e-05,1e-05,1e-05,1e-05,0.088078,1e-05,0.911862,NA,NA,8,"DL97_124","SEH","Inukjuak",1997,7,24,"Inukjuak","HL001"
"S_20_01154",0.092529,0.874547,1e-05,1e-05,1e-05,1e-05,1e-05,0.032873,NA,NA,8,"NQ03_5071","JAM","James_Bay",2003,7,22,"Kuujjuaraapik","HL070"
"S_20_01210",0.027263,0.056428,0.286427,0.044777,0.220956,0.064119,0.051098,0.248931,NA,NA,8,"DL17_235","SEH","Inukjuak",2017,7,2,"Inukjuak","HL001"
"S_20_01211",1e-05,0.091646,0.237978,0.090453,0.357509,0.04658,1e-05,0.175814,NA,NA,8,"DL17_267","SEH","Kuujjuarapik",2018,8,3,"Kuujjuaraapik","HL008"
"S_20_01214",0.043732,0.000532,0.183028,1e-05,0.535215,0.065547,0.133628,0.038308,NA,NA,8,"ARNR_05_05","SWH","Nelson_River",2005,7,30,"Churchill","HL003"
"S_20_01418",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,NA,NA,8,"ARPG_02_1181","CSB","Pangnirtung_Cumberland_Sound",2002,7,22,"Pangnirtung","HL022"
"S_20_01618",0.035384,0.037261,0.174002,0.065424,0.281747,0.035389,0.00881,0.361983,NA,NA,8,"DL_9025","SEH","Umiujaq",2007,7,1,"Umiujaq","HL001"
"S_20_01620",0.022687,0.030751,0.145628,0.069936,0.427112,0.05612,0.1485,0.099266,NA,NA,8,"DL10_52","SEH","Inukjuak",2010,7,4,"Inukjuak","HL019"
"S_20_01621",1e-05,0.136949,0.175766,0.032115,0.42216,0.024504,0.095003,0.113491,NA,NA,8,"DL97_118","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_01622",1e-05,0.062288,1e-05,0.778026,0.112196,0.030795,0.016665,1e-05,NA,NA,8,"DL17_264","SEH","Kuujjuarapik",2017,7,24,"Kuujjuaraapik","HL001"
"S_20_01623",0.020605,1e-05,0.077887,0.805518,0.02479,0.03469,0.03649,1e-05,NA,NA,8,"GW94_13","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL017"
"S_20_01624",1e-05,0.100008,0.055308,0.057769,0.097595,1e-05,1e-05,0.68929,NA,NA,8,"DLUD_11","SEH","Lac_Tasiujaq",1995,7,14,NA,"HL018"
"S_20_01626",0.026399,0.051829,0.134624,0.126122,0.386964,0.007026,0.025992,0.241045,NA,NA,8,"DL_9023","SEH","Lac_Tasiujaq",2008,7,9,"Umiujaq","HL009"
"S_20_01628",0.0151,0.039163,0.21444,0.008616,0.401417,0.028958,0.003728,0.288578,NA,NA,8,"DL17_231","SEH","Inukjuak",2007,7,2,"Inukjuak","HL003"
"S_20_01629",0.000188,1e-05,1e-05,1e-05,1e-05,0.015501,1e-05,0.984261,NA,NA,8,"DL09_174","SEH","Lac_Tasiujaq",2009,7,25,"Inukjuak","HL009"
"S_20_01630",0.030519,0.045315,0.158928,0.066319,0.155532,1e-05,0.076047,0.467329,NA,NA,8,"DL09_185","SEH","Lac_Tasiujaq",2009,7,21,"Umiujaq","HL009"
"S_20_01632",1e-05,1e-05,1e-05,0.953291,1e-05,1e-05,1e-05,0.046649,NA,NA,8,"DL15_266","SEH","Kuujjuarapik",2015,7,23,"Kuujjuaraapik","HL002"
"S_20_01635",0.017791,0.095813,0.359166,0.069301,0.212976,0.096131,0.101066,0.047756,NA,NA,8,"DL16_242","SEH","Umiujaq",2017,7,18,"Umiujaq","HL022"
"S_20_01636",1e-05,1e-05,0.232119,0.037248,0.235485,0.080943,0.194959,0.219225,NA,NA,8,"DL_8156","SEH","Baie_Kilualuk",2008,7,10,"Umiujaq","HL010"
"S_20_01637",0.042616,0.007484,0.172853,0.067061,0.31486,0.016299,0.026153,0.352674,NA,NA,8,"DL_8155","SEH","Umiujaq",2008,7,10,"Umiujaq","HL009"
"S_20_01638",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DL_6090","SEH","Baie_Kilualuk",2007,8,8,"Inukjuak","HL001"
"S_20_01639",1e-05,1e-05,1e-05,0.994933,1e-05,0.005007,1e-05,1e-05,NA,NA,8,"DL15_279","SEH","Kuujjuarapik",2015,7,10,"Kuujjuaraapik","HL002"
"S_20_01706",0.043503,0.056,0.247686,0.028728,0.233347,0.025721,0.070733,0.294283,NA,NA,8,"DL09_183","SEH","Lac_Tasiujaq",2009,7,7,"Umiujaq","HL010"
"S_20_01707",0.036819,0.032101,0.203683,0.01799,0.115131,0.021854,0.078857,0.493564,NA,NA,8,"DL_9262","SEH","Baie_Kilualuk",2007,8,5,"Inukjuak","HL001"
"S_20_01708",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DL_9267","SEH","Baie_Kilualuk",2007,8,8,"Inukjuak","HL001"
"S_20_01709",0.013787,1e-05,1e-05,1e-05,1e-05,0.028244,0.13535,0.82258,NA,NA,8,"DL_10063","SEH","Lac_Tasiujaq",2009,7,7,"Umiujaq","HL018"
"S_20_01762",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2019_004_F","SLE","Sainte_Flavie",2019,7,4,"Saint_Laurent","HL099"
"S_20_01763",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2018_102","SLE","Cap_aux_Oies",2018,6,2,"Saint_Laurent","HL099"
"S_20_01764",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2018_001","SLE","Ile_Verte",2018,5,20,"Saint_Laurent","HL099"
"S_20_01765",0.016315,0.081431,0.173672,0.019445,0.391355,0.032445,0.08226,0.203077,NA,NA,8,"IN94_07","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL019"
"S_20_01766",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2017_004","SLE","Saint_Ulric",2017,10,23,"Saint_Laurent","HL099"
"S_20_01767",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2017_005","SLE","Saint_Ulric",2017,11,28,"Saint_Laurent","HL099"
"S_20_01769",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2009_002","SLE","Tadoussac",2009,7,29,"Saint_Laurent","HL050"
"S_20_01771",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2009_108","SLE","Ile_Verte",2009,10,17,"Saint_Laurent","HL099"
"S_20_01774",1e-05,1e-05,1e-05,1e-05,1e-05,0.895921,1e-05,0.104019,NA,NA,8,"DL2009_005","SLE","Pointe_au_Pere",2009,9,15,"Saint_Laurent",NA
"S_20_01775",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2009_102","SLE","Riviere_Ouelle",2009,7,1,"Saint_Laurent","HL049"
"S_20_01781",0.039128,0.036326,0.054372,0.078228,0.485576,0.045649,0.176781,0.083941,NA,NA,8,"DL2009_104","SLE","LAnse_au_Loup",2009,7,12,"Terre_Neuve","HL024"
"S_20_01783_rep",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2015_003_F","SLE","Sainte_Flavie",2015,7,17,"Saint_Laurent","HL102"
"S_20_01784",0.048088,0.026921,0.22185,0.09468,0.295549,1e-05,0.093282,0.219621,NA,NA,8,"IN94_06","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL019"
"S_20_01785",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2017_001","SLE","Ile_aux_Basques",2017,5,20,"Saint_Laurent","HL099"
"S_20_01787",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2018_002","SLE","Petit_Matane",2018,7,10,"Saint_Laurent","HL099"
"S_20_01788",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"Dl2017_007","SLE","Grand_Metis",2017,8,1,"Saint_Laurent","HL099"
"S_20_01791",0.038401,0.044633,0.157794,0.075345,0.306068,0.062353,0.120388,0.195016,NA,NA,8,"IN94_08","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL008"
"S_20_01792",0.007125,0.050319,0.062388,0.025619,0.140892,0.038054,0.088058,0.587545,NA,NA,8,"IN94_01","SEH","Nastapoka_River",1994,8,NA,"Inukjuak","HL009"
"S_20_01794",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2018_105","SLE","Riviere_Ouelle",2018,7,30,"Saint_Laurent","HL010"
"S_20_01797",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2018_004","SLE","Baie_Sainte_Catherine",2018,7,29,"Saint_Laurent","HL099"
"S_20_01801",0.021242,0.044225,0.184671,0.046645,0.314924,0.024276,0.127949,0.236069,NA,NA,8,"DLN01_14","SEH","Nastapoka_Sound",2001,8,7,"Inukjuak","HL013"
"S_20_01803",0.025362,0.037595,0.095531,0.06441,0.273802,0.038621,0.122406,0.342273,NA,NA,8,"DLN01_04","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_01863",0.052377,0.019982,0.233448,0.029774,0.511124,0.043148,0.02519,0.084956,NA,NA,8,"SAL_90_1","SEH","Kuujjuarapik",1990,NA,NA,NA,"HL003"
"S_20_01864",0.029545,1e-05,1e-05,0.904425,0.042308,0.023682,1e-05,1e-05,NA,NA,8,"GW94_15","SEH","Kuujjuarapik",1994,7,25,"Kuujjuaraapik","HL071"
"S_20_01865",0.024928,0.047767,1e-05,0.75012,0.095776,1e-05,0.074312,0.007078,NA,NA,8,"I_DL_90_8","SEH","Kuujjuarapik",1990,NA,NA,NA,"HL020"
"S_20_01866",0.034442,0.07562,0.090038,0.059781,0.543963,0.041898,0.050369,0.103888,NA,NA,8,"WA94_01","SHS","Baie_Kangiararjuk",1994,10,19,"Kangiqsujuaq","HL003"
"S_20_01873",1e-05,0.1033,0.497971,1e-05,0.267769,0.056326,0.074604,1e-05,NA,NA,8,"KUUJJUARAPIK_93_8","SEH","Kuujjuarapik",1993,NA,NA,NA,"HL022"
"S_20_01874",0.007496,0.05504,1e-05,0.123264,0.476729,0.04315,0.240575,0.053737,NA,NA,8,"TA94_10","UNG","Baie_Ungavatuaq",1994,8,16,"Tasiujaq","HL056"
"S_20_01878",0.022621,0.050655,0.271681,1e-05,0.487435,0.017949,0.082912,0.066736,NA,NA,8,"TA94_08","UNG","Baie_Ungavatuaq",1994,8,16,"Tasiujaq","HL003"
"S_20_01882",0.033327,0.032867,0.126982,0.049149,0.539303,0.018365,0.125864,0.074144,NA,NA,8,"WA94_20","SHS","Kangirsuapik",1994,10,17,"Kangiqsujuaq","HL003"
"S_20_01883",0.0483,0.028002,0.190899,1e-05,0.611238,0.038534,0.048296,0.034721,NA,NA,8,"WA94_10","SHS","Kangirsuapik",1994,10,17,"Kangiqsujuaq","HL003"
"S_20_01896",0.016017,0.048534,0.056329,0.101747,0.513866,0.069722,0.12951,0.064274,NA,NA,8,"DL99_085","UNG","Aupaluk",1999,7,21,"Aupaluk","HL003"
"S_20_01899",0.046914,0.058746,0.08101,0.074403,0.514798,0.026336,0.170635,0.027158,NA,NA,8,"DL99_001","SHS","Wales_Island",1999,7,5,"Kangiqsujuaq","HL004"
"S_20_01900",0.012908,0.09574,0.075209,0.06509,0.445643,0.084178,0.172536,0.048696,NA,NA,8,"DL99_002","SHS","Tupirvikallak",1999,6,18,"Kangiqsujuaq","HL001"
"S_20_01904",0.032042,0.035453,0.128496,0.107204,0.491391,0.053605,0.025011,0.126798,NA,NA,8,"DL99_083","UNG","Aupaluk",1999,7,2,"Aupaluk","HL008"
"S_20_01906",0.038824,0.038739,0.048803,0.058432,0.565136,0.049096,0.061186,0.139784,NA,NA,8,"DL99_077","UNG","Aupaluk",1999,7,15,"Aupaluk","HL003"
"S_20_01920",0.029881,0.023112,0.116469,0.146945,0.475769,0.043283,0.090836,0.073706,NA,NA,8,"DL98_374","SHS","Ivujivik",1999,6,25,"Ivujivik","HL003"
"S_20_01933",0.03698,0.007565,0.150503,0.062942,0.601496,0.029002,0.036986,0.074527,NA,NA,8,"DL99_088","UNG","Aupaluk",1999,7,2,"Aupaluk","HL003"
"S_20_01935",0.046534,1e-05,0.188201,0.057756,0.505549,0.029687,0.130757,0.041506,NA,NA,8,"DL99_06","SHS","Baie_Kangiararjuk",1999,7,6,"Kangiqsujuaq","HL011"
"S_20_01938",0.05071,0.055888,0.066383,0.016171,0.585631,0.050552,0.096822,0.077842,NA,NA,8,"DL99_118","UNG","Tasiujaq",1999,7,15,"Tasiujaq","HL003"
"S_20_01939",0.021307,0.086824,0.057769,0.078636,0.539285,0.036149,0.0986,0.081431,NA,NA,8,"DL99_110","UNG","Tasiujaq",1999,7,28,"Tasiujaq","HL014"
"S_20_01942",0.031977,0.005408,0.130017,0.040394,0.543666,0.035104,0.094142,0.119292,NA,NA,8,"DL99_107","UNG","Tasiujaq",1999,7,27,"Tasiujaq","HL001"
"S_20_01944",1e-05,0.012377,1e-05,0.949635,0.037938,1e-05,1e-05,1e-05,NA,NA,8,"DL99_031","SHS","Quaqtaq",2001,10,19,"Quaqtaq","HL020"
"S_20_01947",1e-05,0.070426,0.179091,0.097495,0.429771,0.034606,0.050737,0.137864,NA,NA,8,"DL99_038","SHS","Quaqtaq",2001,10,22,"Quaqtaq","HL001"
"S_20_01948",1e-05,1e-05,1e-05,0.894895,0.036895,1e-05,1e-05,0.06816,NA,NA,8,"DL00154","SEH","Kuujjuarapik",2001,6,13,"Kuujjuaraapik","HL007"
"S_20_01949",0.008636,1e-05,0.243562,0.019142,0.32856,0.14221,0.204941,0.052939,NA,NA,8,"DL99_025","SHS","Quaqtaq",2001,10,22,"Quaqtaq","HL003"
"S_20_01985",0.03791,0.045788,0.20876,0.004182,0.453458,0.071474,0.100336,0.078093,NA,NA,8,"DL10_225","UNG","Tasiujaq",2010,7,12,"Tasiujaq","HL003"
"S_20_01986",0.024066,0.022486,1e-05,0.100889,0.556577,0.052504,0.169125,0.074344,NA,NA,8,"DL10_226","UNG","Tasiujaq",2010,8,12,"Tasiujaq","HL003"
"S_20_01991",0.05359,1e-05,0.168461,0.00864,0.451599,0.08893,0.167004,0.061765,NA,NA,8,"DL10_254","UNG","Kangiqsualujjuaq",2010,8,16,"Kangiqsualujjuaq","HL003"
"S_20_02067",0.015814,0.018045,1e-05,0.835883,1e-05,0.03568,0.068284,0.026274,NA,NA,8,"DL17_184","NEH","Akulivik",2017,10,25,"Akulivik","HL002"
"S_20_02068",0.00264,0.029204,0.003668,0.789398,0.138877,0.036193,1e-05,1e-05,NA,NA,8,"DL17_188","NEH","Akulivik",2017,10,25,"Akulivik","HL049"
"S_20_02069",0.036537,1e-05,0.076743,0.73967,1e-05,0.060249,0.086771,1e-05,NA,NA,8,"DL17_191","NEH","Akulivik",2017,NA,NA,"Akulivik",NA
"S_20_02070",0.037767,0.044942,0.13258,0.053998,0.462363,0.012359,0.122664,0.133326,NA,NA,8,"DL17_197","NEH","Akulivik",2017,10,24,"Akulivik","HL003"
"S_20_02083",0.045938,0.052788,0.178857,0.03357,0.28514,0.115265,0.087953,0.200489,NA,NA,8,"DL17_242","SEH","Island_Anderson",2017,6,22,"Umiujaq","HL010"
"S_20_02100",0.043032,0.038503,0.135718,0.091123,0.492883,0.017188,0.04347,0.138082,NA,NA,8,"DL18_186","NEH","Akulivik",2018,10,29,"Akulivik","HL003"
"S_20_02102",0.019421,0.014043,0.266072,0.007906,0.401952,0.043405,0.054328,0.192872,NA,NA,8,"DL18_192","NEH","Akulivik",2018,10,20,"Akulivik","HL008"
"S_20_02103",0.043653,0.039868,0.103952,0.073827,0.55907,0.017128,0.025988,0.136515,NA,NA,8,"DL18_214","NEH","Pointe_Qikirtaujaq",2018,10,16,"Puvirnituq","HL020"
"S_20_02104",0.005619,0.053257,0.150318,0.012107,0.242473,1e-05,0.170437,0.365778,NA,NA,8,"DL18_268","SEH","Kuujjuarapik",2018,7,7,"Kuujjuaraapik","HL009"
"S_20_02109",0.023396,0.096756,0.312632,0.019642,0.305275,0.009299,0.074231,0.158768,NA,NA,8,"DL18_284","UNG","Tasiujaq",2018,7,14,"Kuujjuaq","HL001"
"S_20_02110",0.026035,0.065472,0.159192,0.04471,0.395657,0.096836,0.08177,0.130328,NA,NA,8,"DL18_289","UNG","Island_Qulluvik",2018,7,1,"Kuujjuaq","HL068"
"S_20_02115",0.023087,0.004849,0.273417,1e-05,0.402698,0.115636,0.147721,0.032581,NA,NA,8,"DL18_305","UNG","Islands_Pakkiviit",2018,7,22,"Kuujjuaq","HL003"
"S_20_02173",0.022128,0.064736,0.199839,0.052136,0.333872,0.057266,0.027155,0.242867,NA,NA,8,"DL_4031","SEH","Umiujaq",2002,6,18,"DFO_MPO","HL010"
"S_20_02174",1e-05,0.070657,0.035791,0.795679,0.006781,0.024709,1e-05,0.066364,NA,NA,8,"DL_4032","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,20,"DFO_MPO","HL071"
"S_20_02177",0.004627,1e-05,1e-05,0.940083,1e-05,1e-05,0.05524,1e-05,NA,NA,8,"DL_4037","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,28,"DFO_MPO","HL041"
"S_20_02178",1e-05,0.019169,0.079853,0.765649,0.01946,0.040722,0.075128,1e-05,NA,NA,8,"DL_4038","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,24,"DFO_MPO","HL071"
"S_20_02179",0.027509,0.02309,0.094115,0.765841,0.079911,0.009514,1e-05,1e-05,NA,NA,8,"DL_4039","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,24,"DFO_MPO","HL035"
"S_20_02180",0.003699,1e-05,1e-05,0.996241,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL_4040","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,19,"DFO_MPO","HL001"
"S_20_02182",0.049437,0.044293,0.122669,0.103194,0.506263,0.055425,0.033003,0.085715,NA,NA,8,"DL_4058","UNG","Pointe_Tikiraq",2002,6,28,"Aupaluk","HL001"
"S_20_02239",1e-05,0.070213,0.09752,0.032256,0.515995,0.031861,0.130216,0.121929,NA,NA,8,"DL13_029","SHS","Island_Naujaaraarjuq",2015,6,26,"Kuujjuaq","HL003"
"S_20_02240",0.015683,0.054326,0.076183,0.052406,0.513149,0.091157,0.06093,0.136166,NA,NA,8,"DL13_030","SHS","Island_Naujaaraarjuq",2015,6,27,"Kuujjuaq","HL003"
"S_20_02242",0.010524,0.092264,0.000592,0.070888,0.708825,0.045759,0.053005,0.018143,NA,NA,8,"DL13_035","SHS","Island_Naujaaraarjuq",2015,6,27,"Kuujjuaq","HL003"
"S_20_02249",0.08878,0.894247,1e-05,0.016915,1e-05,1.8e-05,1e-05,1e-05,NA,NA,8,"DL14_42","SEH","Pointe_Pilavvik",2015,6,12,"Kuujjuaraapik","HL008"
"S_20_02252",0.028198,0.031886,0.073848,0.079011,0.478097,0.068527,0.054428,0.186007,NA,NA,8,"DL15_037","SHS","Pointe_Arvavik",2015,6,23,"Kuujjuaq","HL043"
"S_20_02254",0.029206,0.056048,0.117031,0.069916,0.415945,0.002603,0.123348,0.185902,NA,NA,8,"DL15_042","SHS","Island_Naujaaraarjuq",2015,6,23,"Tasiujaq","HL083"
"S_20_02255",0.030627,0.032937,0.302632,1e-05,0.511245,0.005964,0.008211,0.108373,NA,NA,8,"DL15_044","UNG","Cap_Qalirusiq",2015,7,11,"Tasiujaq","HL001"
"S_20_02256",0.026002,0.041362,0.083259,0.093994,0.526631,0.043084,0.083288,0.10238,NA,NA,8,"DL15_045","UNG","Tasiujaq",2015,7,27,"Tasiujaq","HL025"
"S_20_02257",0.024308,0.009776,0.464779,1e-05,0.262989,0.099399,0.086472,0.052267,NA,NA,8,"DL15_050","UNG","Cap_Qalirusiq",2015,7,11,"Tasiujaq","HL001"
"S_20_02258",0.035328,0.068411,0.148484,0.073662,0.55207,0.06302,0.006765,0.052261,NA,NA,8,"DL15_060","UNG","Baie_Ungavatuaq",2015,7,4,"Tasiujaq","HL003"
"S_20_02261",0.02952,0.097308,0.179297,0.122273,0.470851,1e-05,0.000684,0.100058,NA,NA,8,"DL15_088","UNG","Pointe_Tikiraq",2015,6,26,"Kangirsuk","HL083"
"S_20_02262",0.038802,1e-05,0.05433,0.084044,0.536095,0.023355,0.162189,0.101175,NA,NA,8,"DL15_089","UNG","Pointe_Umiannguaq",2015,7,3,"Kangirsuk","HL014"
"S_20_02285",0.050722,0.046023,0.195547,0.074068,0.578995,0.054627,1e-05,1e-05,NA,NA,8,"DL_5042","SHS","Pointe_Naujaat",2004,6,15,"Quaqtaq","HL003"
"S_20_02299",0.109541,0.785629,0.026626,0.005592,1e-05,0.008403,0.003232,0.060968,NA,NA,8,"DL_6101","JAM","Long_Island",2004,10,12,"Kuujjuaraapik","HL008"
"S_20_02350",0.013231,1e-05,0.426134,0.039491,0.375379,0.023347,0.075059,0.047349,NA,NA,8,"DL13_020","UNG","Baie_Ungavatuaq",2018,7,20,"Kangiqsualujjuaq","HL053"
"S_20_02352",0.035302,1e-05,0.239685,0.035954,0.403483,0.01896,0.102237,0.164368,NA,NA,8,"DL15_072","UNG","Aupaluk",2018,7,17,"Aupaluk","HL003"
"S_20_02353",0.023238,0.007082,0.01391,0.776417,0.05417,0.01045,0.041809,0.072923,NA,NA,8,"DL15_193","NEH","Akulivik",2018,10,17,"Akulivik","HL112"
"S_20_02354",0.020473,0.058771,0.208171,1e-05,0.437168,0.04055,0.078851,0.156006,NA,NA,8,"DL15_291","UNG","Kangirsuk",2018,6,28,"Kangirsuk","HL001"
"S_20_02355",1e-05,0.064765,0.238357,0.036561,0.447466,0.024526,0.079103,0.109212,NA,NA,8,"DL16_035","UNG","Island_Qulluvik",2018,7,9,"Kuujjuaq","HL001"
"S_20_02362",0.017306,0.049461,0.073411,0.076769,0.525063,0.031631,0.101052,0.125306,NA,NA,8,"DL16_182","NEH","Akulivik",2018,10,20,"Akulivik","HL010"
"S_20_02364",0.009404,0.093735,0.339377,0.035157,0.371461,0.042244,1e-05,0.108613,NA,NA,8,"DL17_060","UNG","Tasiujaq",2018,7,11,"Tasiujaq","HL001"
"S_20_02365",0.011844,0.018646,0.088821,0.087879,0.594081,0.092559,0.051137,0.055032,NA,NA,8,"DL17_071","UNG","Aupaluk",2018,7,7,"Aupaluk","HL003"
"S_20_02373",0.00689,0.025655,0.148587,0.097373,0.489615,0.046156,0.124071,0.061653,NA,NA,8,"DL17_193","NEH","Akulivik",2018,10,20,"Akulivik","HL003"
"S_20_02374",0.032924,0.010888,0.194703,0.107654,0.441596,0.03308,0.10912,0.070035,NA,NA,8,"DL17_194","NEH","Akulivik",2018,10,20,"Akulivik","HL001"
"S_20_02375",0.026653,0.083852,0.254496,0.091606,0.208658,1e-05,0.077264,0.257463,NA,NA,8,"DL17_232","SEH","Inukjuak",2018,6,23,"Inukjuak","HL016"
"S_20_02380",0.013119,0.070021,0.317696,0.061084,0.337526,0.028516,0.106909,0.065128,NA,NA,8,"DL18_041","UNG","Tasiujaq",2018,7,10,"Tasiujaq","HL001"
"S_20_02383",0.006549,0.055936,0.465407,0.00476,0.301581,0.036859,0.080901,0.048007,NA,NA,8,"DL18_050","UNG","Tasiujaq",2018,7,10,"Tasiujaq","HL001"
"S_20_02385",0.024783,0.030105,0.384717,0.02907,0.333914,0.048598,0.040553,0.10826,NA,NA,8,"DL18_052","UNG","Cap_Qalirusiq",2018,7,14,"Tasiujaq","HL001"
"S_20_02386",0.038644,0.014302,0.379216,0.091163,0.302563,0.02022,0.056848,0.097044,NA,NA,8,"DL18_054","UNG","Tasiujaq",2018,7,7,"Tasiujaq","HL017"
"S_20_02387",0.023654,0.00125,0.417318,0.02043,0.398514,0.016916,0.103755,0.018163,NA,NA,8,"DL18_055","UNG","Cap_Qalirusiq",2018,7,9,"Tasiujaq","HL017"
"S_20_02388",1e-05,0.097084,0.345012,0.021858,0.346315,0.043161,0.047348,0.099212,NA,NA,8,"DL18_057","UNG","Tasiujaq",2018,7,11,"Tasiujaq","HL001"
"S_20_02389",0.038423,0.028329,0.407283,0.02286,0.221296,0.09664,0.097264,0.087905,NA,NA,8,"DL18_058","UNG","Cap_Qalirusiq",2018,7,10,"Tasiujaq","HL001"
"S_20_02390",0.05601,0.019108,0.226151,1e-05,0.504957,0.012265,0.098436,0.083063,NA,NA,8,"DL18_060","UNG","Cap_Qalirusiq",2018,7,13,"Kuujjuaq","HL003"
"S_20_02391",0.010987,0.091234,0.300466,0.046921,0.382725,0.048085,0.003751,0.115829,NA,NA,8,"DL18_069","UNG","Aupaluk",2018,7,7,"Aupaluk","HL001"
"S_20_02392",0.011181,0.086252,0.401923,0.03077,0.35566,1e-05,1e-05,0.114195,NA,NA,8,"DL18_071","UNG","Island_Qulluvik",2018,7,6,"Aupaluk","HL001"
